time, R
8.812817,0.842776
8.814153,0.842406
8.815491,0.842036
8.816830,0.841667
8.818172,0.841298
8.819517,0.840930
8.820863,0.840563
8.822212,0.840196
8.823563,0.839830
8.824916,0.839465
8.826271,0.839100
8.827629,0.838736
8.828989,0.838373
8.830352,0.838010
8.831717,0.837648
8.833084,0.837286
8.834454,0.836925
8.835827,0.836565
8.837202,0.836206
8.838579,0.835847
8.839959,0.835489
8.841342,0.835132
8.842728,0.834775
8.844116,0.834420
8.845507,0.834065
8.846901,0.833710
8.848298,0.833357
8.849697,0.833004
8.851100,0.832652
8.852505,0.832301
8.853913,0.831950
8.855325,0.831600
8.856739,0.831252
8.858157,0.830903
8.859577,0.830556
8.861001,0.830210
8.862428,0.829864
8.863859,0.829519
8.865293,0.829175
8.866730,0.828832
8.868171,0.828490
8.869615,0.828148
8.871062,0.827808
8.872514,0.827468
8.873968,0.827130
8.875427,0.826792
8.876889,0.826455
8.878356,0.826119
8.879826,0.825784
8.881299,0.825449
8.882777,0.825116
8.884259,0.824784
8.885746,0.824453
8.887236,0.824122
8.888730,0.823793
8.890229,0.823465
8.891732,0.823138
8.893240,0.822811
8.894752,0.822486
8.896269,0.822162
8.897791,0.821839
8.899317,0.821517
8.900848,0.821196
8.902384,0.820876
8.903925,0.820557
8.905472,0.820239
8.907023,0.819923
8.908580,0.819607
8.910142,0.819293
8.911710,0.818980
8.913283,0.818668
8.914862,0.818357
8.916446,0.818048
8.918037,0.817739
8.919633,0.817432
8.921236,0.817126
8.922845,0.816822
8.924461,0.816519
8.926083,0.816217
8.927711,0.815916
8.929346,0.815617
8.930989,0.815319
8.932638,0.815022
8.934295,0.814727
8.935959,0.814433
8.937630,0.814141
8.939310,0.813850
8.940997,0.813560
8.942692,0.813272
8.944396,0.812985
8.946108,0.812700
8.947828,0.812417
8.949558,0.812135
8.951296,0.811855
8.953044,0.811576
8.954802,0.811299
8.956569,0.811024
8.958346,0.810750
8.960134,0.810478
8.961932,0.810208
8.963742,0.809939
8.965562,0.809673
8.967394,0.809408
8.969238,0.809145
8.971094,0.808884
8.972963,0.808625
8.974844,0.808367
8.976739,0.808112
8.978648,0.807859
8.980571,0.807608
8.982509,0.807359
8.984463,0.807112
8.986432,0.806868
8.988417,0.806625
8.990420,0.806385
8.992440,0.806148
8.994478,0.805912
8.996536,0.805679
8.998613,0.805449
9.000711,0.805221
9.002831,0.804996
9.004973,0.804774
9.007139,0.804554
9.009330,0.804337
9.011547,0.804124
9.013791,0.803913
9.016064,0.803705
9.018367,0.803501
9.020703,0.803299
9.023073,0.803102
9.025479,0.802907
9.027923,0.802717
9.030409,0.802530
9.032939,0.802348
9.035517,0.802169
9.038146,0.801995
9.040831,0.801826
9.043577,0.801661
9.046390,0.801502
9.049277,0.801347
9.052247,0.801199
9.055309,0.801057
9.058476,0.800922
9.061763,0.800794
9.065192,0.800674
9.068789,0.800563
9.072592,0.800462
9.076654,0.800374
9.081061,0.800300
9.085963,0.800245
9.091677,0.800217
9.099261,0.800240
9.107029,0.800334
9.112896,0.800453
9.118292,0.800598
9.123110,0.800756
9.127439,0.800922
9.131388,0.801093
9.135050,0.801268
9.138489,0.801446
9.141754,0.801628
9.144877,0.801814
9.147883,0.802003
9.150788,0.802197
9.153608,0.802394
9.156352,0.802594
9.159028,0.802798
9.161644,0.803005
9.164205,0.803216
9.166715,0.803429
9.169179,0.803646
9.171601,0.803866
9.173983,0.804088
9.176327,0.804314
9.178637,0.804542
9.180915,0.804772
9.183162,0.805006
9.185380,0.805242
9.187570,0.805480
9.189735,0.805721
9.191875,0.805964
9.193992,0.806209
9.196086,0.806457
9.198159,0.806707
9.200211,0.806959
9.202243,0.807213
9.204257,0.807470
9.206253,0.807728
9.208232,0.807988
9.210193,0.808251
9.212139,0.808515
9.214069,0.808781
9.215985,0.809049
9.217885,0.809319
9.219772,0.809590
9.221645,0.809864
9.223505,0.810139
9.225353,0.810415
9.227188,0.810694
9.229011,0.810974
9.230823,0.811256
9.232623,0.811539
9.234413,0.811824
9.236192,0.812110
9.237960,0.812399
9.239719,0.812688
9.241467,0.812979
9.243207,0.813272
9.244936,0.813565
9.246657,0.813861
9.248369,0.814158
9.250072,0.814456
9.251767,0.814755
9.253454,0.815056
9.255133,0.815358
9.256803,0.815662
9.258466,0.815967
9.260122,0.816273
9.261770,0.816580
9.263411,0.816889
9.265045,0.817199
9.266673,0.817510
9.268293,0.817822
9.269907,0.818136
9.271514,0.818450
9.273115,0.818766
9.274710,0.819083
9.276299,0.819401
9.277882,0.819720
9.279459,0.820041
9.281030,0.820362
9.282595,0.820685
9.284156,0.821008
9.285710,0.821333
9.287259,0.821659
9.288803,0.821986
9.290342,0.822313
9.291876,0.822642
9.293405,0.822972
9.294929,0.823303
9.296448,0.823635
9.297963,0.823967
9.299473,0.824301
9.300978,0.824636
9.302479,0.824971
9.303976,0.825308
9.305468,0.825646
9.306956,0.825984
9.308439,0.826323
9.309919,0.826663
9.311395,0.827005
9.312866,0.827347
9.314334,0.827689
9.315797,0.828033
9.317257,0.828378
9.318714,0.828723
9.320166,0.829069
9.321615,0.829416
9.323060,0.829764
9.324502,0.830113
9.325940,0.830462
9.327375,0.830813
9.328806,0.831164
9.330234,0.831516
9.331659,0.831868
9.333080,0.832222
9.334499,0.832576
9.335914,0.832931
9.337326,0.833287
9.338735,0.833643
9.340141,0.834000
9.341544,0.834358
9.342944,0.834716
9.344341,0.835076
9.345735,0.835436
9.347127,0.835796
9.348515,0.836158
9.349901,0.836520
9.351285,0.836883
9.352665,0.837246
9.354043,0.837610
9.355418,0.837975
9.356791,0.838340
9.358161,0.838706
9.359529,0.839073
9.360894,0.839440
9.362257,0.839808
9.363617,0.840177
9.364975,0.840546
9.366331,0.840916
9.367684,0.841286
9.369035,0.841657
9.370384,0.842029
9.371730,0.842401
9.373075,0.842774
9.374417,0.843147
9.375757,0.843521
9.377094,0.843895
9.378430,0.844271
9.379764,0.844646
9.381095,0.845022
9.382425,0.845399
9.383752,0.845776
9.385078,0.846154
9.386401,0.846533
9.387723,0.846912
9.389043,0.847291
9.390361,0.847671
9.391677,0.848051
9.392991,0.848432
9.394303,0.848814
9.395614,0.849196
9.396922,0.849578
9.398229,0.849961
9.399534,0.850345
9.400838,0.850729
9.402140,0.851113
9.403440,0.851498
9.404738,0.851883
9.406035,0.852269
9.407330,0.852656
9.408624,0.853042
9.409916,0.853430
9.411206,0.853817
9.412495,0.854206
9.413782,0.854594
9.415068,0.854983
9.416352,0.855373
9.417635,0.855763
9.418916,0.856153
9.420196,0.856544
9.421474,0.856935
9.422751,0.857326
9.424027,0.857718
9.425301,0.858111
9.426574,0.858504
9.427845,0.858897
9.429115,0.859291
9.430384,0.859685
9.431652,0.860079
9.432918,0.860474
9.434183,0.860869
9.435446,0.861265
9.436709,0.861661
9.437970,0.862057
9.439230,0.862454
9.440488,0.862851
9.441746,0.863248
9.443002,0.863646
9.444257,0.864044
9.445511,0.864443
9.446763,0.864842
9.448015,0.865241
9.449266,0.865640
9.450515,0.866040
9.451763,0.866441
9.453010,0.866841
9.454256,0.867242
9.455501,0.867643
9.456745,0.868045
9.457988,0.868447
9.459230,0.868849
9.460471,0.869252
9.461711,0.869655
9.462949,0.870058
9.464187,0.870461
9.465424,0.870865
9.466660,0.871269
9.467895,0.871674
9.469129,0.872078
9.470362,0.872483
9.471594,0.872889
9.472825,0.873294
9.474055,0.873700
9.475285,0.874106
9.476513,0.874513
9.477741,0.874919
9.478967,0.875326
9.480193,0.875734
9.481418,0.876141
9.482642,0.876549
9.483866,0.876957
9.485088,0.877365
9.486310,0.877774
9.487531,0.878183
9.488751,0.878592
9.489970,0.879001
9.491189,0.879411
9.492407,0.879821
9.493624,0.880231
9.494840,0.880641
9.496055,0.881052
9.497270,0.881463
9.498484,0.881874
9.499698,0.882285
9.500910,0.882697
9.502122,0.883108
9.503333,0.883520
9.504544,0.883933
9.505754,0.884345
9.506963,0.884758
9.508171,0.885171
9.509379,0.885584
9.510586,0.885997
9.511793,0.886410
9.512999,0.886824
9.514204,0.887238
9.515409,0.887652
9.516613,0.888067
9.517816,0.888481
9.519019,0.888896
9.520221,0.889311
9.521423,0.889726
9.522624,0.890141
9.523825,0.890557
9.525025,0.890972
9.526224,0.891388
9.527423,0.891804
9.528621,0.892220
9.529819,0.892637
9.531016,0.893053
9.532213,0.893470
9.533409,0.893887
9.534605,0.894304
9.535800,0.894721
9.536995,0.895139
9.538189,0.895557
9.539382,0.895974
9.540576,0.896392
9.541768,0.896810
9.542961,0.897228
9.544153,0.897647
9.545344,0.898065
9.546535,0.898484
9.547725,0.898903
9.548915,0.899322
9.550105,0.899741
9.551294,0.900160
9.552483,0.900580
9.553671,0.900999
9.554859,0.901419
9.556047,0.901839
9.557234,0.902259
9.558420,0.902679
9.559607,0.903099
9.560793,0.903519
9.561978,0.903940
9.563163,0.904360
9.564348,0.904781
9.565533,0.905202
9.566717,0.905623
9.567901,0.906044
9.569084,0.906465
9.570267,0.906887
9.571450,0.907308
9.572632,0.907729
9.573814,0.908151
9.574996,0.908573
9.576177,0.908995
9.577359,0.909417
9.578539,0.909839
9.579720,0.910261
9.580900,0.910683
9.582080,0.911105
9.583260,0.911528
9.584439,0.911950
9.585618,0.912373
9.586797,0.912796
9.587976,0.913219
9.589154,0.913642
9.590332,0.914065
9.591510,0.914488
9.592687,0.914911
9.593865,0.915334
9.595042,0.915757
9.596218,0.916181
9.597395,0.916604
9.598571,0.917028
9.599747,0.917451
9.600923,0.917875
9.602099,0.918299
9.603275,0.918723
9.604450,0.919147
9.605625,0.919571
9.606800,0.919995
9.607975,0.920419
9.609149,0.920843
9.610323,0.921267
9.611497,0.921691
9.612671,0.922116
9.613845,0.922540
9.615019,0.922965
9.616192,0.923389
9.617366,0.923814
9.618539,0.924238
9.619712,0.924663
9.620885,0.925088
9.622057,0.925512
9.623230,0.925937
9.624402,0.926362
9.625575,0.926787
9.626747,0.927212
9.627919,0.927637
9.629091,0.928062
9.630262,0.928487
9.631434,0.928912
9.632606,0.929337
9.633777,0.929762
9.634949,0.930187
9.636120,0.930613
9.637291,0.931038
9.638462,0.931463
9.639633,0.931888
9.640804,0.932314
9.641975,0.932739
9.643146,0.933165
9.644316,0.933590
9.645487,0.934015
9.646657,0.934441
9.647828,0.934866
9.648998,0.935292
9.650169,0.935717
9.651339,0.936143
9.652509,0.936568
9.653679,0.936994
9.654850,0.937419
9.656020,0.937845
9.657190,0.938270
9.658360,0.938696
9.659530,0.939121
9.660700,0.939547
9.661870,0.939972
9.663040,0.940398
9.664210,0.940823
9.665380,0.941249
9.666550,0.941675
9.667720,0.942100
9.668890,0.942526
9.670060,0.942951
9.671230,0.943377
9.672400,0.943802
9.673570,0.944228
9.674740,0.944653
9.675910,0.945079
9.677080,0.945504
9.678250,0.945930
9.679420,0.946355
9.680590,0.946781
9.681760,0.947206
9.682930,0.947632
9.684100,0.948057
9.685271,0.948482
9.686441,0.948908
9.687611,0.949333
9.688782,0.949758
9.689952,0.950184
9.691123,0.950609
9.692293,0.951034
9.693464,0.951459
9.694635,0.951884
9.695805,0.952310
9.696976,0.952735
9.698147,0.953160
9.699318,0.953585
9.700489,0.954010
9.701661,0.954435
9.702832,0.954860
9.704003,0.955285
9.705175,0.955709
9.706346,0.956134
9.707518,0.956559
9.708690,0.956984
9.709861,0.957409
9.711033,0.957833
9.712205,0.958258
9.713378,0.958682
9.714550,0.959107
9.715722,0.959531
9.716895,0.959956
9.718068,0.960380
9.719240,0.960804
9.720413,0.961229
9.721586,0.961653
9.722760,0.962077
9.723933,0.962501
9.725106,0.962925
9.726280,0.963349
9.727454,0.963773
9.728628,0.964197
9.729802,0.964621
9.730976,0.965045
9.732150,0.965468
9.733325,0.965892
9.734500,0.966316
9.735675,0.966739
9.736850,0.967163
9.738025,0.967586
9.739200,0.968009
9.740376,0.968433
9.741552,0.968856
9.742727,0.969279
9.743904,0.969702
9.745080,0.970125
9.746256,0.970548
9.747433,0.970971
9.748610,0.971393
9.749787,0.971816
9.750964,0.972239
9.752142,0.972661
9.753320,0.973084
9.754497,0.973506
9.755676,0.973928
9.756854,0.974351
9.758032,0.974773
9.759211,0.975195
9.760390,0.975617
9.761569,0.976039
9.762749,0.976460
9.763928,0.976882
9.765108,0.977304
9.766289,0.977725
9.767469,0.978147
9.768650,0.978568
9.769830,0.978989
9.771011,0.979411
9.772193,0.979832
9.773374,0.980253
9.774556,0.980674
9.775738,0.981094
9.776921,0.981515
9.778103,0.981936
9.779286,0.982356
9.780469,0.982777
9.781653,0.983197
9.782836,0.983617
9.784020,0.984037
9.785205,0.984457
9.786389,0.984877
9.787574,0.985297
9.788759,0.985717
9.789944,0.986136
9.791130,0.986556
9.792316,0.986975
9.793502,0.987395
9.794689,0.987814
9.795876,0.988233
9.797063,0.988652
9.798250,0.989071
9.799438,0.989489
9.800626,0.989908
9.801814,0.990327
9.803003,0.990745
9.804192,0.991163
9.805381,0.991581
9.806571,0.992000
9.807761,0.992417
9.808951,0.992835
9.810141,0.993253
9.811332,0.993671
9.812524,0.994088
9.813715,0.994505
9.814907,0.994923
9.816099,0.995340
9.817292,0.995757
9.818485,0.996174
9.819678,0.996590
9.820872,0.997007
9.822066,0.997424
9.823260,0.997840
9.824455,0.998256
9.825650,0.998672
9.826845,0.999088
9.828041,0.999504
9.829237,0.999920
9.830434,1.000335
9.831630,1.000751
9.832828,1.001166
9.834025,1.001581
9.835223,1.001996
9.836422,1.002411
9.837620,1.002826
9.838820,1.003241
9.840019,1.003655
9.841219,1.004070
9.842419,1.004484
9.843620,1.004898
9.844821,1.005312
9.846023,1.005726
9.847225,1.006139
9.848427,1.006553
9.849630,1.006966
9.850833,1.007380
9.852036,1.007793
9.853240,1.008206
9.854445,1.008619
9.855649,1.009031
9.856855,1.009444
9.858060,1.009856
9.859266,1.010268
9.860473,1.010680
9.861680,1.011092
9.862887,1.011504
9.864095,1.011916
9.865303,1.012327
9.866512,1.012738
9.867721,1.013150
9.868930,1.013561
9.870140,1.013972
9.871351,1.014382
9.872562,1.014793
9.873773,1.015203
9.874985,1.015613
9.876197,1.016023
9.877410,1.016433
9.878623,1.016843
9.879837,1.017253
9.881051,1.017662
9.882265,1.018071
9.883481,1.018480
9.884696,1.018889
9.885912,1.019298
9.887129,1.019707
9.888346,1.020115
9.889563,1.020524
9.890781,1.020932
9.892000,1.021340
9.893218,1.021747
9.894438,1.022155
9.895658,1.022562
9.896878,1.022970
9.898099,1.023377
9.899321,1.023784
9.900543,1.024190
9.901765,1.024597
9.902988,1.025003
9.904212,1.025410
9.905436,1.025816
9.906660,1.026222
9.907885,1.026627
9.909111,1.027033
9.910337,1.027438
9.911564,1.027843
9.912791,1.028248
9.914019,1.028653
9.915247,1.029058
9.916476,1.029462
9.917705,1.029866
9.918935,1.030271
9.920166,1.030674
9.921397,1.031078
9.922628,1.031482
9.923860,1.031885
9.925093,1.032288
9.926326,1.032691
9.927560,1.033094
9.928794,1.033497
9.930029,1.033899
9.931265,1.034301
9.932501,1.034703
9.933737,1.035105
9.934975,1.035507
9.936213,1.035908
9.937451,1.036309
9.938690,1.036711
9.939929,1.037111
9.941170,1.037512
9.942410,1.037913
9.943652,1.038313
9.944894,1.038713
9.946136,1.039113
9.947379,1.039513
9.948623,1.039912
9.949868,1.040311
9.951113,1.040710
9.952358,1.041109
9.953604,1.041508
9.954851,1.041907
9.956099,1.042305
9.957347,1.042703
9.958596,1.043101
9.959845,1.043499
9.961095,1.043896
9.962346,1.044293
9.963597,1.044690
9.964849,1.045087
9.966101,1.045484
9.967355,1.045880
9.968609,1.046277
9.969863,1.046673
9.971118,1.047069
9.972374,1.047464
9.973631,1.047860
9.974888,1.048255
9.976146,1.048650
9.977404,1.049044
9.978663,1.049439
9.979923,1.049833
9.981184,1.050227
9.982445,1.050621
9.983707,1.051015
9.984969,1.051409
9.986232,1.051802
9.987496,1.052195
9.988761,1.052588
9.990026,1.052980
9.991292,1.053373
9.992559,1.053765
9.993827,1.054157
9.995095,1.054548
9.996364,1.054940
9.997633,1.055331
9.998904,1.055722
10.000000,1.056059
